17 2 198
18 2 195
19 2 192
20 2 192
21 2 179
22 2 169
23 2 175
24 2 190
25 2 195
26 2 205
27 2 214
28 2 212
29 2 201
30 2 190
31 2 186
32 2 197
33 2 193
34 2 197
35 2 208
36 2 214
37 2 217
38 2 227
39 2 240
40 2 228
41 2 222
42 2 214
43 2 213
44 2 223
45 2 236
46 2 239
47 2 236
48 2 235
49 2 234
50 2 228
51 2 218
52 2 213
53 2 215
54 2 217
55 2 215
56 2 233
57 2 240
58 2 255
59 2 255
60 2 253
61 2 255
62 2 250
63 2 255
64 2 241
65 2 239
66 2 234
67 2 227
68 2 219
69 2 214
70 2 213
71 2 213
72 2 214
73 2 215
74 2 213
75 2 211
76 2 212
77 2 214
78 2 208
79 2 200
80 2 198
81 2 196
82 2 196
83 2 195
84 2 189
85 2 179
86 2 174
87 2 175
88 2 174
89 2 174
90 2 173
91 2 169
92 2 165
93 2 163
94 2 162
95 2 163
96 2 154
97 2 157
98 2 158
99 2 155
100 2 151
101 2 150
102 2 154
103 2 159
104 2 156
105 2 154
106 2 154
107 2 153
108 2 146
109 2 137
110 2 133
111 2 135
112 2 133
113 2 132
114 2 132
115 2 134
0 3 195
1 3 197
2 3 196
3 3 189
4 3 181
5 3 180
6 3 188
7 3 196
8 3 194
9 3 195
10 3 199
11 3 202
12 3 194
13 3 182
14 3 174
15 3 174
16 3 189
17 3 197
18 3 197
19 3 196
20 3 194
21 3 178
22 3 166
23 3 172
24 3 190
25 3 193
26 3 199
27 3 205
28 3 204
29 3 195
30 3 184
31 3 177
32 3 195
33 3 193
34 3 198
35 3 208
36 3 215
37 3 219
38 3 227
39 3 236
40 3 214
41 3 212
42 3 213
43 3 222
44 3 235
45 3 241
46 3 237
47 3 229
48 3 236
49 3 234
50 3 226
51 3 216
52 3 212
53 3 215
54 3 217
55 3 215
56 3 232
57 3 235
58 3 255
59 3 253
60 3 253
61 3 255
62 3 250
63 3 255
64 3 240
65 3 238
66 3 236
67 3 232
68 3 224
69 3 215
70 3 213
71 3 215
72 3 214
73 3 215
74 3 213
75 3 211
76 3 212
77 3 212
78 3 205
79 3 196
80 3 194
81 3 194
82 3 195
83 3 193
84 3 187
85 3 179
86 3 174
87 3 173
88 3 175
89 3 176
90 3 176
91 3 172
92 3 168
93 3 166
94 3 169
95 3 173
96 3 157
97 3 154
98 3 154
99 3 156
100 3 155
101 3 151
102 3 151
103 3 152
104 3 140
105 3 141
106 3 142
107 3 141
108 3 138
109 3 135
110 3 135
111 3 137
112 3 134
113 3 133
114 3 137
115 3 144
0 4 193
1 4 198
2 4 197
3 4 186
4 4 173
5 4 171
6 4 184
7 4 199
8 4 193
9 4 192
10 4 193
11 4 194
12 4 188
13 4 177
14 4 171
15 4 171
16 4 182
17 4 192
18 4 196
19 4 197
20 4 194
21 4 177
22 4 163
23 4 168
24 4 194
25 4 193
26 4 192
27 4 195
28 4 198
29 4 195
30 4 183
31 4 171
32 4 193
33 4 194
34 4 199
35 4 209
36 4 216
37 4 219
38 4 222
39 4 225
40 4 211
41 4 209
42 4 213
43 4 224
44 4 236
45 4 240
46 4 235
47 4 229
48 4 235
49 4 234
50 4 227
51 4 216
52 4 211
53 4 214
54 4 216
55 4 216
56 4 235
57 4 234
58 4 251
59 4 250
60 4 251
61 4 255
62 4 249
63 4 255
64 4 240
65 4 235
66 4 234
67 4 234
68 4 228
69 4 218
70 4 214
71 4 216
72 4 212
73 4 214
74 4 214
75 4 213
76 4 213
77 4 210
78 4 200
79 4 188
80 4 190
81 4 193
82 4 193
83 4 189
84 4 183
85 4 177
86 4 173
87 4 171
88 4 172
89 4 175
90 4 177
91 4 176
92 4 173
93 4 172
94 4 174
95 4 178
96 4 161
97 4 151
98 4 147
99 4 155
100 4 160
101 4 155
102 4 145
103 4 140
104 4 133
105 4 135
106 4 136
107 4 134
108 4 132
109 4 133
110 4 135
111 4 136
112 4 134
113 4 134
114 4 142
115 4 156
0 5 187
1 5 192
2 5 192
3 5 181
4 5 169
5 5 168
6 5 182
7 5 196
8 5 199
9 5 196
10 5 195
11 5 194
12 5 187
13 5 175
14 5 167
15 5 165
16 5 173
17 5 185
18 5 189
19 5 190
20 5 188
21 5 172
22 5 161
23 5 168
24 5 197
25 5 194
26 5 191
27 5 192
28 5 197
29 5 198
30 5 186
31 5 172
32 5 190
33 5 192
34 5 198
35 5 206
36 5 214
37 5 217
38 5 217
39 5 215
40 5 218
41 5 212
42 5 211
43 5 217
44 5 225
45 5 229
46 5 232
47 5 235
48 5 233
49 5 235
50 5 231
51 5 220
52 5 212
53 5 212
54 5 216
55 5 218
56 5 240
57 5 235
58 5 250
59 5 250
60 5 252
61 5 255
62 5 247
63 5 255
64 5 244
65 5 235
66 5 232
67 5 235
68 5 233
69 5 222
70 5 215
71 5 217
72 5 211
73 5 214
74 5 215
75 5 214
76 5 214
77 5 211
78 5 199
79 5 187
80 5 193
81 5 197
82 5 196
83 5 189
84 5 183
85 5 181
86 5 178
87 5 175
88 5 170
89 5 172
90 5 174
91 5 175
92 5 174
93 5 174
94 5 174
95 5 175
96 5 167
97 5 151
98 5 144
99 5 153
100 5 161
101 5 154
102 5 141
103 5 133
104 5 141
105 5 143
106 5 141
107 5 135
108 5 131
109 5 132
110 5 134
111 5 133
112 5 135
113 5 132
114 5 137
115 5 151
0 6 180
1 6 182
2 6 181
3 6 176
4 6 171
5 6 171
6 6 178
7 6 185
8 6 198
9 6 195
10 6 195
11 6 196
12 6 189
13 6 176
14 6 164
15 6 160
16 6 168
17 6 177
18 6 179
19 6 178
20 6 176
21 6 164
22 6 159
23 6 171
24 6 189
25 6 193
26 6 194
27 6 193
28 6 196
29 6 196
30 6 186
31 6 173
32 6 188
33 6 190
34 6 194
35 6 200
36 6 208
37 6 214
38 6 215
39 6 212
40 6 219
41 6 213
42 6 211
43 6 215
44 6 217
45 6 217
46 6 223
47 6 232
48 6 229
49 6 236
50 6 236
51 6 224
52 6 213
53 6 211
54 6 216
55 6 220
56 6 240
57 6 234
58 6 250
59 6 253
60 6 254
61 6 254
62 6 242
63 6 251
64 6 253
65 6 239
66 6 232
67 6 237
68 6 237
69 6 225
70 6 216
71 6 216
72 6 212
73 6 214
74 6 215
75 6 214
76 6 215
77 6 214
78 6 205
79 6 195
80 6 203
81 6 206
82 6 204
83 6 194
84 6 188
85 6 189
86 6 189
87 6 185
88 6 175
89 6 173
90 6 172
91 6 172
92 6 173
93 6 174
94 6 173
95 6 172
96 6 174
97 6 156
98 6 146
99 6 153
100 6 157
101 6 149
102 6 140
103 6 137
104 6 151
105 6 153
106 6 149
107 6 138
108 6 133
109 6 134
110 6 135
111 6 132
112 6 137
113 6 130
114 6 131
115 6 142
0 7 175
1 7 173
2 7 172
3 7 172
4 7 175
5 7 176
6 7 176
7 7 175
8 7 189
9 7 188
10 7 191
11 7 195
12 7 191
13 7 177
14 7 163
15 7 157
16 7 165
17 7 172
18 7 171
19 7 167
20 7 166
21 7 157
22 7 158
23 7 173
24 7 178
25 7 189
26 7 196
27 7 195
28 7 193
29 7 192
30 7 183
31 7 172
32 7 187
33 7 188
34 7 190
35 7 194
36 7 204
37 7 213
38 7 215
39 7 213
40 7 213
41 7 211
42 7 214
43 7 219
44 7 217
45 7 212
46 7 214
47 7 222
48 7 227
49 7 237
50 7 239
51 7 227
52 7 213
53 7 210
54 7 216
55 7 221
56 7 237
57 7 231
58 7 249
59 7 254
60 7 255
61 7 252
62 7 236
63 7 244
64 7 255
65 7 243
66 7 233
67 7 239
68 7 240
69 7 228
70 7 217
71 7 214
72 7 214
73 7 215
74 7 214
75 7 212
76 7 215
77 7 217
78 7 212
79 7 203
80 7 211
81 7 215
82 7 211
83 7 200
84 7 194
85 7 197
86 7 197
87 7 194
88 7 183
89 7 178
90 7 172
91 7 170
92 7 172
93 7 174
94 7 173
95 7 172
96 7 179
97 7 161
98 7 149
99 7 152
100 7 153
101 7 144
102 7 140
103 7 143
104 7 154
105 7 157
106 7 152
107 7 140
108 7 134
109 7 136
110 7 137
111 7 134
112 7 138
113 7 131
114 7 134
115 7 147
0 8 176
1 8 176
2 8 175
3 8 172
4 8 170
5 8 170
6 8 173
7 8 176
8 8 175
9 8 177
10 8 180
11 8 183
12 8 182
13 8 175
14 8 166
15 8 159
16 8 154
17 8 168
18 8 179
19 8 173
20 8 158
21 8 151
22 8 161
23 8 174
24 8 170
25 8 185
26 8 193
27 8 190
28 8 196
29 8 203
30 8 190
31 8 168
32 8 178
33 8 184
34 8 190
35 8 194
36 8 204
37 8 214
38 8 210
39 8 200
40 8 211
41 8 216
42 8 217
43 8 213
44 8 211
45 8 214
46 8 215
47 8 213
48 8 218
49 8 227
50 8 236
51 8 236
52 8 222
53 8 210
54 8 212
55 8 222
56 8 235
57 8 237
58 8 243
59 8 253
60 8 255
61 8 255
62 8 243
63 8 232
64 8 254
65 8 255
66 8 248
67 8 233
68 8 228
69 8 231
70 8 224
71 8 210
72 8 214
73 8 214
74 8 214
75 8 214
76 8 214
77 8 214
78 8 214
79 8 214
80 8 214
81 8 215
82 8 213
83 8 206
84 8 196
85 8 190
86 8 191
87 8 193
88 8 191
89 8 192
90 8 186
91 8 174
92 8 169
93 8 173
94 8 175
95 8 172
96 8 177
97 8 173
98 8 151
99 8 143
100 8 148
101 8 133
102 8 127
103 8 152
104 8 153
105 8 156
106 8 149
107 8 135
108 8 131
109 8 137
110 8 139
111 8 133
112 8 138
113 8 130
114 8 146
115 8 171
0 9 172
1 9 173
2 9 173
3 9 172
4 9 170
5 9 171
6 9 175
7 9 178
8 9 172
9 9 174
10 9 177
11 9 180
12 9 179
13 9 172
14 9 163
15 9 156
16 9 154
17 9 164
18 9 171
19 9 166
20 9 155
21 9 153
22 9 164
23 9 177
24 9 170
25 9 187
26 9 195
27 9 191
28 9 192
29 9 198
30 9 190
31 9 173
32 9 169
33 9 177
34 9 185
35 9 190
36 9 197
37 9 203
38 9 200
39 9 192
40 9 207
41 9 213
42 9 216
43 9 214
44 9 212
45 9 214
46 9 214
47 9 212
48 9 217
49 9 225
50 9 235
51 9 238
52 9 229
53 9 218
54 9 217
55 9 224
56 9 233
57 9 234
58 9 237
59 9 242
60 9 246
61 9 244
62 9 237
63 9 231
64 9 249
65 9 254
66 9 249
67 9 238
68 9 233
69 9 234
70 9 225
71 9 210
72 9 214
73 9 214
74 9 214
75 9 214
76 9 214
77 9 214
78 9 214
79 9 214
80 9 210
81 9 212
82 9 214
83 9 214
84 9 211
85 9 205
86 9 198
87 9 194
88 9 194
89 9 192
90 9 184
91 9 173
92 9 170
93 9 175
94 9 175
95 9 171
96 9 173
97 9 174
98 9 158
99 9 148
100 9 153
101 9 144
102 9 141
103 9 159
104 9 156
105 9 157
106 9 149
107 9 136
108 9 131
109 9 135
110 9 136
111 9 132
112 9 134
113 9 129
114 9 149
115 9 176
0 10 171
1 10 171
2 10 171
3 10 169
4 10 168
5 10 169
6 10 173
7 10 177
8 10 171
9 10 172
10 10 175
11 10 176
12 10 175
13 10 168
14 10 159
15 10 152
16 10 155
17 10 159
18 10 160
19 10 156
20 10 151
21 10 155
22 10 167
23 10 178
24 10 170
25 10 188
26 10 197
27 10 192
28 10 190
29 10 193
30 10 188
31 10 176
32 10 166
33 10 176
34 10 185
35 10 189
36 10 192
37 10 196
38 10 195
39 10 192
40 10 200
41 10 208
42 10 215
43 10 215
44 10 215
45 10 216
46 10 215
47 10 211
48 10 214
49 10 218
50 10 228
51 10 235
52 10 231
53 10 222
54 10 219
55 10 221
56 10 232
57 10 233
58 10 234
59 10 235
60 10 235
61 10 234
62 10 233
63 10 232
64 10 242
65 10 248
66 10 248
67 10 240
68 10 236
69 10 235
70 10 225
71 10 212
72 10 214
73 10 214
74 10 214
75 10 214
76 10 214
77 10 214
78 10 214
79 10 214
80 10 211
81 10 211
82 10 212
83 10 215
84 10 217
85 10 215
86 10 209
87 10 204
88 10 199
89 10 192
90 10 180
91 10 172
92 10 174
93 10 179
94 10 179
95 10 174
96 10 169
97 10 177
98 10 167
99 10 153
100 10 154
101 10 153
102 10 151
103 10 159
104 10 158
105 10 155
106 10 147
107 10 136
108 10 131
109 10 133
110 10 134
111 10 133
112 10 136
113 10 131
114 10 149
115 10 172
0 11 173
1 11 171
2 11 167
3 11 163
4 11 161
5 11 164
6 11 171
7 11 176
8 11 175
9 11 175
10 11 175
11 11 175
12 11 172
13 11 164
14 11 154
15 11 147
16 11 155
17 11 155
18 11 153
19 11 150
20 11 150
21 11 155
22 11 165
23 11 174
24 11 172
25 11 185
26 11 193
27 11 192
28 11 192
29 11 194
30 11 184
31 11 170
32 11 166
33 11 174
34 11 182
35 11 185
36 11 185
37 11 187
38 11 191
39 11 195
40 11 195
41 11 205
42 11 213
43 11 215
44 11 216
45 11 218
46 11 216
47 11 212
48 11 213
49 11 212
50 11 217
51 11 224
52 11 225
53 11 219
54 11 215
55 11 215
56 11 233
57 11 234
58 11 235
59 11 235
60 11 233
61 11 233
62 11 234
63 11 235
64 11 236
65 11 241
66 11 241
67 11 235
68 11 231
69 11 229
70 11 222
71 11 213
72 11 214
73 11 214
74 11 214
75 11 214
76 11 214
77 11 214
78 11 214
79 11 214
80 11 215
81 11 214
82 11 213
83 11 211
84 11 211
85 11 212
86 11 215
87 11 217
88 11 201
89 11 190
90 11 177
91 11 174
92 11 180
93 11 187
94 11 187
95 11 182
96 11 168
97 11 179
98 11 174
99 11 156
100 11 152
101 11 156
102 11 155
103 11 151
104 11 157
105 11 151
106 11 143
107 11 137
108 11 133
109 11 132
110 11 135
111 11 138
112 11 134
113 11 124
114 11 130
115 11 141
0 12 169
1 12 166
2 12 160
3 12 155
4 12 155
5 12 161
6 12 171
7 12 178
8 12 178
9 12 178
10 12 176
11 12 174
12 12 169
13 12 160
14 12 150
15 12 143
16 12 156
17 12 154
18 12 150
19 12 148
20 12 149
21 12 154
22 12 161
23 12 166
24 12 173
25 12 179
26 12 185
27 12 189
28 12 195
29 12 195
30 12 179
31 12 160
32 12 164
33 12 168
34 12 173
35 12 175
36 12 174
37 12 176
38 12 185
39 12 194
40 12 193
41 12 202
42 12 210
43 12 213
44 12 215
45 12 217
46 12 216
47 12 213
48 12 217
49 12 211
50 12 210
51 12 214
52 12 217
53 12 214
54 12 212
55 12 212
56 12 229
57 12 232
58 12 235
59 12 236
60 12 235
61 12 234
62 12 234
63 12 235
64 12 233
65 12 235
66 12 232
67 12 226
68 12 221
69 12 220
70 12 218
71 12 215
72 12 214
73 12 214
74 12 214
75 12 214
76 12 214
77 12 214
78 12 214
79 12 214
80 12 214
81 12 219
82 12 223
83 12 219
84 12 212
85 12 209
86 12 214
87 12 221
88 12 200
89 12 187
90 12 176
91 12 178
92 12 188
93 12 195
94 12 195
95 12 191
96 12 171
97 12 178
98 12 176
99 12 161
100 12 154
101 12 163
102 12 163
103 12 149
104 12 155
105 12 145
106 12 137
107 12 137
108 12 135
109 12 132
110 12 136
111 12 145
112 12 154
113 12 142
114 12 141
115 12 143
0 13 159
1 13 157
2 13 154
3 13 151
4 13 153
5 13 160
6 13 170
7 13 178
8 13 175
9 13 174
10 13 172
11 13 169
12 13 164
13 13 156
14 13 146
15 13 138
16 13 157
17 13 153
18 13 149
19 13 146
20 13 146
21 13 152
22 13 159
23 13 164
24 13 173
25 13 175
26 13 177
27 13 183
28 13 192
29 13 191
30 13 173
31 13 153
32 13 164
33 13 165
34 13 169
35 13 172
36 13 172
37 13 174
38 13 184
39 13 195
40 13 191
41 13 199
42 13 205
43 13 206
44 13 208
45 13 213
46 13 215
47 13 213
48 13 221
49 13 214
50 13 210
51 13 213
52 13 215
53 13 213
54 13 212
55 13 213
56 13 221
57 13 223
58 13 227
59 13 231
60 13 233
61 13 234
62 13 233
63 13 232
64 13 235
65 13 233
66 13 228
67 13 221
68 13 215
69 13 213
70 13 215
71 13 217
72 13 214
73 13 214
74 13 214
75 13 214
76 13 214
77 13 214
78 13 214
79 13 214
80 13 209
81 13 222
82 13 235
83 13 234
84 13 223
85 13 212
86 13 211
87 13 214
88 13 197
89 13 185
90 13 177
91 13 182
92 13 193
93 13 198
94 13 198
95 13 196
96 13 178
97 13 175
98 13 175
99 13 167
100 13 161
101 13 173
102 13 175
103 13 155
104 13 154
105 13 140
106 13 133
107 13 137
108 13 136
109 13 131
110 13 137
111 13 150
112 13 168
113 13 162
114 13 169
115 13 174
0 14 152
1 14 153
2 14 154
3 14 153
4 14 154
5 14 157
6 14 162
7 14 166
8 14 165
9 14 164
10 14 162
11 14 160
12 14 157
13 14 150
14 14 141
15 14 135
16 14 158
17 14 154
18 14 147
19 14 142
20 14 142
21 14 149
22 14 161
23 14 169
24 14 173
25 14 172
26 14 173
27 14 177
28 14 182
29 14 181
30 14 168
31 14 154
32 14 161
33 14 161
34 14 166
35 14 174
36 14 176
37 14 176
38 14 182
39 14 192
40 14 189
41 14 195
42 14 198
43 14 197
44 14 199
45 14 206
46 14 211
47 14 212
48 14 219
49 14 213
50 14 211
51 14 215
52 14 216
53 14 214
54 14 213
55 14 214
56 14 216
57 14 215
58 14 217
59 14 222
60 14 229
61 14 234
62 14 233
63 14 231
64 14 238
65 14 235
66 14 230
67 14 223
68 14 216
69 14 212
70 14 214
71 14 218
72 14 214
73 14 214
74 14 214
75 14 214
76 14 214
77 14 214
78 14 214
79 14 214
80 14 210
81 14 222
82 14 234
83 14 236
84 14 226
85 14 215
86 14 209
87 14 208
88 14 195
89 14 184
90 14 179
91 14 186
92 14 194
93 14 195
94 14 194
95 14 195
96 14 190
97 14 174
98 14 173
99 14 173
100 14 168
101 14 178
102 14 180
103 14 158
104 14 156
105 14 139
106 14 131
107 14 138
108 14 137
109 14 128
110 14 135
111 14 151
112 14 163
113 14 160
114 14 168
115 14 175
0 15 153
1 15 155
2 15 158
3 15 158
4 15 155
5 15 152
6 15 151
7 15 151
8 15 155
9 15 154
10 15 154
11 15 153
12 15 151
13 15 146
14 15 139
15 15 133
16 15 159
17 15 154
18 15 145
19 15 138
20 15 138
21 15 148
22 15 163
23 15 175
24 15 172
25 15 172
26 15 172
27 15 172
28 15 173
29 15 172
30 15 166
31 15 159
32 15 152
33 15 152
34 15 159
35 15 171
36 15 175
37 15 173
38 15 176
39 15 183
40 15 188
41 15 192
42 15 193
43 15 190
44 15 193
45 15 201
46 15 208
47 15 210
48 15 213
49 15 210
50 15 211
51 15 216
52 15 217
53 15 214
54 15 212
55 15 214
56 15 216
57 15 212
58 15 211
59 15 217
60 15 227
61 15 234
62 15 235
63 15 233
64 15 241
65 15 238
66 15 234
67 15 228
68 15 219
69 15 213
70 15 214
71 15 219
72 15 214
73 15 214
74 15 214
75 15 214
76 15 214
77 15 214
78 15 214
79 15 214
80 15 215
81 15 220
82 15 225
83 15 226
84 15 220
85 15 213
86 15 209
87 15 207
88 15 194
89 15 184
90 15 180
91 15 187
92 15 193
93 15 192
94 15 190
95 15 192
96 15 200
97 15 176
98 15 172
99 15 175
100 15 169
101 15 177
102 15 177
103 15 153
104 15 159
105 15 140
106 15 131
107 15 138
108 15 136
109 15 126
110 15 132
111 15 150
112 15 184
113 15 176
114 15 175
115 15 172
0 16 153
1 16 154
2 16 154
3 16 153
4 16 151
5 16 152
6 16 155
7 16 157
8 16 148
9 16 155
10 16 163
11 16 160
12 16 145
13 16 130
14 16 130
15 16 138
16 16 142
17 16 142
18 16 133
19 16 133
20 16 147
21 16 153
22 16 158
23 16 172
24 16 171
25 16 180
26 16 176
27 16 171
28 16 179
29 16 176
30 16 158
31 16 148
32 16 148
33 16 158
34 16 171
35 16 177
36 16 176
37 16 173
38 16 172
39 16 173
40 16 191
41 16 191
42 16 193
43 16 193
44 16 193
45 16 196
46 16 206
47 16 216
48 16 217
49 16 218
50 16 211
51 16 212
52 16 221
53 16 218
54 16 210
55 16 214
56 16 213
57 16 212
58 16 213
59 16 219
60 16 228
61 16 233
62 16 234
63 16 233
64 16 244
65 16 242
66 16 231
67 16 218
68 16 222
69 16 235
70 16 236
71 16 226
72 16 214
73 16 216
74 16 215
75 16 211
76 16 211
77 16 216
78 16 218
79 16 216
80 16 207
81 16 212
82 16 216
83 16 216
84 16 217
85 16 216
86 16 209
87 16 200
88 16 194
89 16 177
90 16 174
91 16 190
92 16 199
93 16 192
94 16 189
95 16 196
96 16 192
97 16 187
98 16 176
99 16 169
100 16 173
101 16 178
102 16 170
103 16 157
104 16 148
105 16 136
106 16 126
107 16 128
108 16 134
109 16 136
110 16 135
111 16 134
112 16 159
113 16 138
114 16 142
115 16 163
0 17 158
1 17 156
2 17 153
3 17 150
4 17 150
5 17 152
6 17 153
7 17 155
8 17 158
9 17 156
10 17 154
11 17 148
12 17 136
13 17 127
14 17 128
15 17 135
16 17 121
17 17 127
18 17 128
19 17 136
20 17 153
21 17 156
22 17 153
23 17 159
24 17 165
25 17 177
26 17 176
27 17 170
28 17 174
29 17 169
30 17 155
31 17 150
32 17 151
33 17 157
34 17 166
35 17 172
36 17 174
37 17 174
38 17 174
39 17 175
40 17 187
41 17 192
42 17 197
43 17 197
44 17 193
45 17 192
46 17 200
47 17 209
48 17 210
49 17 218
50 17 215
51 17 211
52 17 217
53 17 216
54 17 212
55 17 217
56 17 215
57 17 214
58 17 213
59 17 216
60 17 221
61 17 227
62 17 232
63 17 234
64 17 236
65 17 238
66 17 231
67 17 222
68 17 225
69 17 236
70 17 238
71 17 230
72 17 214
73 17 217
74 17 216
75 17 211
76 17 211
77 17 215
78 17 216
79 17 213
80 17 212
81 17 216
82 17 217
83 17 215
84 17 215
85 17 215
86 17 208
87 17 200
88 17 189
89 17 175
90 17 176
91 17 193
92 17 202
93 17 195
94 17 190
95 17 195
96 17 195
97 17 189
98 17 177
99 17 170
100 17 172
101 17 176
102 17 169
103 17 157
104 17 149
105 17 139
106 17 130
107 17 131
108 17 134
109 17 133
110 17 131
111 17 131
112 17 142
113 17 129
114 17 142
115 17 167
0 18 155
1 18 151
2 18 147
3 18 147
4 18 150
5 18 154
6 18 154
7 18 153
8 18 157
9 18 150
10 18 143
11 18 138
12 18 130
13 18 121
14 18 120
15 18 123
16 18 115
17 18 123
18 18 125
19 18 135
20 18 154
21 18 157
22 18 150
23 18 151
24 18 155
25 18 169
26 18 170
27 18 164
28 18 165
29 18 158
30 18 147
31 18 147
32 18 154
33 18 156
34 18 160
35 18 166
36 18 172
37 18 175
38 18 176
39 18 175
40 18 183
41 18 191
42 18 198
43 18 198
44 18 193
45 18 190
46 18 193
47 18 198
48 18 201
49 18 218
50 18 219
51 18 211
52 18 213
53 18 215
54 18 212
55 18 216
56 18 217
57 18 216
58 18 213
59 18 212
60 18 213
61 18 219
62 18 228
63 18 234
64 18 231
65 18 235
66 18 233
67 18 227
68 18 229
69 18 237
70 18 236
71 18 227
72 18 214
73 18 217
74 18 217
75 18 213
76 18 212
77 18 215
78 18 214
79 18 211
80 18 214
81 18 217
82 18 217
83 18 213
84 18 212
85 18 210
86 18 203
87 18 195
88 18 181
89 18 172
90 18 176
91 18 195
92 18 204
93 18 197
94 18 192
95 18 195
96 18 198
97 18 190
98 18 179
99 18 171
100 18 172
101 18 173
102 18 166
103 18 156
104 18 145
105 18 138
106 18 133
107 18 135
108 18 135
109 18 132
110 18 131
111 18 133
112 18 133
113 18 128
114 18 148
115 18 175
0 19 143
1 19 140
2 19 138
3 19 143
4 19 151
5 19 155
6 19 154
7 19 150
8 19 142
9 19 139
10 19 137
11 19 136
12 19 128
13 19 117
14 19 112
15 19 113
16 19 131
17 19 135
18 19 129
19 19 131
20 19 148
21 19 155
22 19 151
23 19 152
24 19 149
25 19 159
26 19 158
27 19 155
28 19 158
29 19 151
30 19 140
31 19 140
32 19 155
33 19 155
34 19 157
35 19 164
36 19 173
37 19 178
38 19 176
39 19 172
40 19 181
41 19 187
42 19 191
43 19 191
44 19 191
45 19 193
46 19 193
47 19 191
48 19 196
49 19 216
50 19 219
51 19 211
52 19 215
53 19 216
54 19 209
55 19 205
56 19 216
57 19 216
58 19 215
59 19 212
60 19 210
61 19 213
62 19 222
63 19 229
64 19 233
65 19 233
66 19 230
67 19 229
68 19 234
69 19 237
70 19 229
71 19 217
72 19 213
73 19 217
74 19 217
75 19 214
76 19 214
77 19 216
78 19 216
79 19 213
80 19 212
81 19 216
82 19 216
83 19 213
84 19 209
85 19 205
86 19 195
87 19 185
88 19 176
89 19 170
90 19 175
91 19 192
92 19 201
93 19 197
94 19 193
95 19 196
96 19 199
97 19 191
98 19 179
99 19 172
100 19 171
101 19 170
102 19 163
103 19 155
104 19 139
105 19 135
106 19 134
107 19 136
108 19 136
109 19 134
110 19 134
111 19 138
112 19 134
113 19 129
114 19 149
115 19 175
0 20 133
1 20 132
2 20 134
3 20 141
4 20 149
5 20 151
6 20 146
7 20 140
8 20 132
9 20 132
10 20 134
11 20 132
12 20 123
